,connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week.1,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season.1,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
150,2019_04_LV_IND_Rogers,2019_IND_80_Rogers,2019_04_LV_IND,IND,LV,REG,4,IND,home,LV,IND,85,43737,148,148,148,Half2,4,1,IND 15,10,(2:28) (Shotgun) 7-J.Brissett pass incomplete short middle to 80-C.Rogers (50-N.Morrow). IND-80-C.Rogers was injured during the play.,C,Rogers,IND,80,contact,upper body,pass reciever,2019,IND,WR,WR,80,,Chester Rogers,Chester,Rogers,01/12/1994 00:00,72,184,Grambling State,3,REG,Chester,3200524f-4714-6742-8aec-cfa06f6c3ab6,2016,4,Sun,9/29/19,13:00:00,Oakland Raiders,Indianapolis Colts,31,24,377,1,346,2,2019,TRUE,Indianapolis Colts,Oakland Raiders,IND,LV,3,189,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,77.75,80,2.75,75.25,0,39.7255,-86.2698,37.7567,-122.1931,1927.908601,7,7
151,2019_04_LV_IND_Stewart,2019_IND_90_Stewart,2019_04_LV_IND,IND,LV,REG,4,LV,away,IND,LV,80,43737,327,327,327,Half2,4,1,LV 20,15,(5:27) (Shotgun) 28-J.Jacobs right end to OAK 36 for 16 yards (37-K.Willis). IND-90-G.Stewart was injured during the play.,G,Stewart,IND,90,contact,lower body,tackler,2019,IND,DL,DT,90,Active,Grover Stewart,Grover,Stewart,10/20/93,76,315,"Albany State, Ga.",2,REG,Grover,32005354-4575-7436-dbba-86ad2a2f4b3a,2017,4,Sun,9/29/19,13:00:00,Oakland Raiders,Indianapolis Colts,31,24,377,1,346,2,2019,TRUE,Indianapolis Colts,Oakland Raiders,IND,LV,3,189,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,77.75,80,2.75,75.25,0,39.7255,-86.2698,37.7567,-122.1931,1927.908601,7,7
152,2019_04_MIN_CHI_Larsen,2019_CHI_62_Larsen,2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,CHI,58,43737,351,351,2151,Half1,2,2,CHI 42,3,"(5:51) (No Huddle, Shotgun) 4-C.Daniel pass short left to 12-A.Robinson ran ob at CHI 48 for 6 yards. CHI-62-T.Larsen was injured during the play. His return is Questionable.",T,Larsen,CHI,62,contact,knee,pass blocker,2019,CHI,OL,C,62,Active,Ted Larsen,Theodore,Larsen,6/13/87,75,323,North Carolina State,9,REG,Ted,32004c41-5242-2272-cfa4-780bee911657,2010,4,Sun,9/29/19,16:25:00,Chicago Bears,Minnesota Vikings,16,6,269,0,222,2,2019,FALSE,Chicago Bears,Minnesota Vikings,CHI,MIN,3,179,Kentucky Bluegrass,Grass,Soldier Field,FALSE,65.5,66,5,92,0,42.256,-87.8954,44.9746,-93.2598,327.4568841,6,7
153,2019_04_MIN_CHI_Rhodes,2019_MIN_29_Rhodes,2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,MIN,42,43737,604,1504,3304,Half1,1,1,MIN 42,10,(10:04) (Shotgun) 4-C.Daniel pass short left to 83-J.Wims to MIN 33 for 9 yards (29-X.Rhodes). MIN-29-X.Rhodes was injured during the play. His return is Questionable.,X,Rhodes,MIN,29,contact,unknown,tackler,2019,MIN,DB,CB,29,Active,Xavier Rhodes,Xavier,Rhodes,6/19/90,73,218,Florida State,6,DIV,Xavier,32005248-4f55-2860-8f85-4d9914114b25,2013,4,Sun,9/29/19,16:25:00,Chicago Bears,Minnesota Vikings,16,6,269,0,222,2,2019,FALSE,Chicago Bears,Minnesota Vikings,CHI,MIN,3,179,Kentucky Bluegrass,Grass,Soldier Field,FALSE,65.5,66,5,92,0,42.256,-87.8954,44.9746,-93.2598,327.4568841,6,7
154,2019_04_MIN_CHI_Trubisky,2019_CHI_10_Trubisky,2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,CHI,57,43737,739,1639,3439,Half1,1,3,CHI 43,4,"(12:19) (Shotgun) 10-M.Trubisky sacked at CHI 33 for -10 yards (99-D.Hunter). FUMBLES (99-D.Hunter) [99-D.Hunter], RECOVERED by MIN-97-E.Griffen at CHI 36. 97-E.Griffen pushed ob at CHI 36 for no gain (68-J.Daniels). CHI-10-M.Trubisky was injured during the play. He is Out. PENALTY on MIN-41-A.Harris, Defensive Holding, 5 yards, enforced at CHI 43 - No Play.",M,Trubisky,CHI,10,contact,lower body,passer,2019,CHI,QB,QB,10,Active,Mitchell Trubisky,Mitchell,Trubisky,8/20/94,74,215,North Carolina,2,REG,Mitchell,32005452-5521-5336-8519-c8cb45ea9b74,2017,4,Sun,9/29/19,16:25:00,Chicago Bears,Minnesota Vikings,16,6,269,0,222,2,2019,FALSE,Chicago Bears,Minnesota Vikings,CHI,MIN,3,179,Kentucky Bluegrass,Grass,Soldier Field,FALSE,65.5,66,5,92,0,42.256,-87.8954,44.9746,-93.2598,327.4568841,6,7
155,2019_04_NE_BUF_Allen,2019_BUF_17_Allen,2019_04_NE_BUF,BUF,NE,REG,4,BUF,home,NE,NE,45,43737,894,894,894,Half2,4,3,NE 45,8,"(14:54) (Shotgun) 17-J.Allen scrambles left guard to NE 38 for 7 yards (21-D.Harmon, 31-J.Jones). BUF-17-J.Allen was injured during the play. Penalty on BUF-73-D.Dawkins, Offensive Holding, offsetting, enforced at NE 45 - No Play. Penalty on NE-31-J.Jones, Unnecessary Roughness, offsetting. J.Allen walks off.",J,Allen,BUF,17,contact,head,ball carrier,2019,BUF,QB,QB,17,Active,Josh Allen,Joshua,Allen,5/21/96,77,237,Wyoming,1,WC,Josh,3200414c-4c52-9264-bedc-c4ddaf201fe7,2018,4,Sun,9/29/19,13:00:00,New England Patriots,Buffalo Bills,16,10,224,1,375,4,2019,TRUE,Buffalo Bills,New England Patriots,BUF,NE,2,193,A-Turf Titan,Turf,Highmark Stadium,FALSE,58.5,58.5,8.5,69.25,0.75,42.7738,-78.7875,42.0909,-71.2644,386.4300725,7,7
156,2019_04_NE_BUF_White,2019_BUF_27_White,2019_04_NE_BUF,BUF,NE,REG,4,NE,away,BUF,NE,65,43737,509,509,2309,Half1,2,2,NE 35,1,"(8:29) 12-T.Brady pass short left to 10-J.Gordon to NE 48 for 13 yards (39-L.Wallace). BUF-27-T.White was injured during the play. His return is Probable. Screen pass, caught at NE 37. T.White walks off.",T,White,BUF,27,non contact,ankle,AFP,2019,BUF,DB,CB,27,Active,Tre'Davious White,Tre'Davious,White,1/16/95,71,192,Louisiana State,2,WC,Tre'Davious,32005748-4954-7699-8d1e-4952613e94ee,2017,4,Sun,9/29/19,13:00:00,New England Patriots,Buffalo Bills,16,10,224,1,375,4,2019,TRUE,Buffalo Bills,New England Patriots,BUF,NE,2,193,A-Turf Titan,Turf,Highmark Stadium,FALSE,58.5,58.5,8.5,69.25,0.75,42.7738,-78.7875,42.0909,-71.2644,386.4300725,7,7
157,2019_04_PHI_GB_Cox,2019_PHI_91_Cox,2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,GB,64,43734,220,220,220,Half2,4,1,GB 36,10,(3:40) (Shotgun) 12-A.Rodgers pass short left to 45-D.Vitale to GB 44 for 8 yards (52-Z.Brown). PHI-91-F.Cox was injured during the play.,F,Cox,PHI,91,non contact,lower body,AP,2019,PHI,DL,DT,91,Active,Fletcher Cox,Fletcher,Cox,12/13/90,76,310,Mississippi State,7,WC,Fletcher,3200434f-5820-0177-83ba-63d72110a827,2012,4,Thu,9/26/19,20:20:00,Philadelphia Eagles,Green Bay Packers,34,27,336,0,491,2,2019,TRUE,Green Bay Packers,Philadelphia Eagles,GB,PHI,4,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,57.5,57.5,1.75,62.5,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,4,4
158,2019_04_PHI_GB_Maddox,2019_PHI_29_Maddox,2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,PHI,18,43734,75,75,75,Half2,4,2,PHI 18,10,(1:15) (Shotgun) 12-A.Rodgers pass short middle to 85-R.Tonyan to PHI 7 for 11 yards (42-A.Sendejo). PHI-29-A.Maddox was injured during the play. He is Out.,A,Maddox,PHI,29,contact,head,tackler,2019,PHI,DB,CB,29,Active,Avonte Maddox,Avonte,Maddox,3/31/96,69,184,Pittsburgh,1,WC,Avonte,32004d41-4434-7585-1ee0-039b5a863fd9,2018,4,Thu,9/26/19,20:20:00,Philadelphia Eagles,Green Bay Packers,34,27,336,0,491,2,2019,TRUE,Green Bay Packers,Philadelphia Eagles,GB,PHI,4,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,57.5,57.5,1.75,62.5,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,4,4
159,2019_04_PHI_GB_Redmond,2019_GB_25_Redmond,2019_04_PHI_GB,GB,PHI,REG,4,PHI,away,GB,GB,44,43734,632,1532,1532,Half2,3,2,GB 44,6,(10:32) (Shotgun) 11-C.Wentz pass short middle to 17-A.Jeffery to GB 28 for 16 yards (50-B.Martinez; 25-W.Redmond). GB-25-W.Redmond was injured during the play.,W,Redmond,GB,25,contact,head,tackler,2019,GB,DB,S,25,Active,Will Redmond,Will,Redmond,12/28/93,71,186,Mississippi State,3,CON,Will,32005245-4471-3301-df0f-6b89425dbb05,2016,4,Thu,9/26/19,20:20:00,Philadelphia Eagles,Green Bay Packers,34,27,336,0,491,2,2019,TRUE,Green Bay Packers,Philadelphia Eagles,GB,PHI,4,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,57.5,57.5,1.75,62.5,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,4,4
160,2019_04_PHI_GB_Williams,2019_GB_30_Williams,2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,GB,89,43734,769,1669,3469,Half1,1,1,GB 11,10,"(12:49) (Shotgun) 12-A.Rodgers pass short left to 30-J.Williams to GB 11 for no gain (53-N.Bradham). GB-30-J.Williams was injured during the play. He is Out. PENALTY on PHI-96-D.Barnett, Unnecessary Roughness, 15 yards, enforced at GB 11.",J,Williams,GB,30,contact,head,pass receiver,2019,GB,RB,RB,30,Active,Jamaal Williams,Jamaal,Williams,04/03/1995 00:00,72,213,Brigham Young,2,CON,Jamaal,32005749-4c32-8269-4a19-d851ac99ba3c,2017,4,Thu,9/26/19,20:20:00,Philadelphia Eagles,Green Bay Packers,34,27,336,0,491,2,2019,TRUE,Green Bay Packers,Philadelphia Eagles,GB,PHI,4,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,57.5,57.5,1.75,62.5,0,44.5011,-88.0623,39.9074,-75.1783,730.7540112,4,4
161,2019_04_SEA_ARI_Kirk,2019_ARI_13_Kirk,2019_04_SEA_ARI,ARI,SEA,REG,4,ARI,home,SEA,SEA,15,43737,26,26,26,Half2,4,2,SEA 15,3,"(:26) (Shotgun) 1-K.Murray pass short right to 13-C.Kirk to SEA 9 for 6 yards (24-J.Taylor). ARI-13-C.Kirk was injured during the play. Due to injury with no timeouts, there was a 10 second runoff",C,Kirk,ARI,13,contact,knee,pass catcher,2019,ARI,WR,WR,13,Active,Christian Kirk,Christian,Kirk,11/18/96,71,200,Texas A&amp;M,1,REG,Christian,32004b49-5225-7918-e402-81feed3bdafb,2018,4,Sun,9/29/19,16:05:00,Seattle Seahawks,Arizona Cardinals,27,10,340,0,321,1,2019,TRUE,Arizona Cardinals,Seattle Seahawks,ARI,SEA,1,179,Bermuda Grass,Grass,State Farm Stadium,TRUE,86.75,86.75,5.5,31.25,0,33.5276,-112.2626,47.5932,-122.3318,1104.163716,7,7
162,2019_04_TB_LAR_Cichy,2019_TB_48_Cichy,2019_04_TB_LAR,LAR,TB,REG,4,LA,home,TB,TB,35,43737,66,66,66,Half2,4,,TB 35,0,"8-B.Pinion kicks 70 yards from TB 35 to LA -5. 19-J.Natson to LA 17 for 22 yards (33-C.Davis). TB-33-C.Davis was injured during the play. His return is Probable. TB-48-J.Cichy was injured during the play. He is Out. PENALTY on LA-34-M.Brown, Offensive Holding, 8 yards, enforced at LA 17.",J,Cichy,TB,48,contact,arm,AFP,2019,TB,LB,LB,48,,Jack Cichy,Jack,Cichy,05/05/1996 00:00,74,238,Wisconsin,1,REG,Jack,32004349-4367-7964-72d5-3fb122aa13af,2018,4,Sun,9/29/19,16:05:00,Tampa Bay Buccaneers,Los Angeles Rams,55,40,464,1,518,4,2019,TRUE,Los Angeles Rams,Tampa Bay Buccaneers,LAR,TB,4,226,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,69.25,69.25,6.5,54,0,33.8642,-118.261,27.9798,-82.495,2147.625532,7,7
163,2019_04_TB_LAR_Johnson,2019_LAR_43_Johnson,2019_04_TB_LAR,LAR,TB,REG,4,TB,away,LA,LA,40,43737,285,1185,1185,Half2,3,3,LA 40,10,(4:45) (Shotgun) 3-J.Winston pass incomplete deep middle to 10-S.Miller (32-E.Weddle). LA-43-J.Johnson was injured during the play. His return is Questionable.,J,Johnson,LAR,43,contact,head,pass defender,2019,LAR,DB,SS,43,,John Johnson,John,Johnson,12/19/95,72,209,Boston College,2,REG,John,32004a4f-4836-2641-9903-f7417c116857,2017,4,Sun,9/29/19,16:05:00,Tampa Bay Buccaneers,Los Angeles Rams,55,40,464,1,518,4,2019,TRUE,Los Angeles Rams,Tampa Bay Buccaneers,LAR,TB,4,226,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,69.25,69.25,6.5,54,0,33.8642,-118.261,27.9798,-82.495,2147.625532,7,7
164,2019_04_TB_LAR_Rapp,2019_LAR_24_Rapp,2019_04_TB_LAR,LAR,TB,REG,4,TB,away,LA,LA,37,43737,100,1000,1000,Half2,3,2,LA 37,11,(1:40) (Shotgun) 27-R.Jones right end to LA 27 for 10 yards (24-T.Rapp; 56-D.Fowler). LA-24-T.Rapp was injured during the play. His return is Doubtful.,T,Rapp,LAR,24,contact,lower body,tackler,2019,LAR,DB,DB,24,Active,Taylor Rapp,Taylor,Rapp,12/22/97,72,208,Washington,0,REG,Taylor,32005241-5050-5098-ef4c-235f382d663d,2019,4,Sun,9/29/19,16:05:00,Tampa Bay Buccaneers,Los Angeles Rams,55,40,464,1,518,4,2019,TRUE,Los Angeles Rams,Tampa Bay Buccaneers,LAR,TB,4,226,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,69.25,69.25,6.5,54,0,33.8642,-118.261,27.9798,-82.495,2147.625532,7,7
165,2019_04_TEN_ATL_Mack,2019_ATL_51_Mack,2019_04_TEN_ATL,ATL,TEN,REG,4,ATL,home,TEN,ATL,87,43737,546,1446,1446,Half2,3,2,ATL 13,2,(9:06) 24-D.Freeman left tackle to ATL 16 for 3 yards (59-W.Woodyard). ATL-51-A.Mack was injured during the play. His return is Questionable.,A,Mack,ATL,51,contact,upper body,run blocker,2019,ATL,OL,C,51,Active,Alex Mack,Alex,Mack,11/19/85,76,311,California,10,REG,Alex,32004d41-4327-3212-1e14-4e6c9383176b,2009,4,Sun,9/29/19,13:00:00,Tennessee Titans,Atlanta Falcons,24,10,365,0,422,1,2019,TRUE,Atlanta Falcons,Tennessee Titans,ATL,TEN,2,181,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,89.5,93.25,4,47.75,0,33.7551,-84.401,36.1992,-86.8045,216.8657158,7,10
166,2019_04_TEN_ATL_Wake,2019_TEN_91_Wake,2019_04_TEN_ATL,ATL,TEN,REG,4,ATL,home,TEN,ATL,56,43737,661,661,661,Half2,4,1,ATL 44,10,"(11:01) (No Huddle, Shotgun) 2-M.Ryan sacked at ATL 39 for -5 yards (sack split by 54-R.Evans and 97-I.Mack). TEN-91-C.Wake was injured during the play. His return is Questionable.",C,Wake,TEN,91,contact,knee,pass rusher,2019,TEN,LB,OLB,91,,Cameron Wake,Cameron,Wake,1/30/82,75,263,Penn State,14,CON,Cameron,32005741-4b15-5481-3b62-171f355e7a44,2005,4,Sun,9/29/19,13:00:00,Tennessee Titans,Atlanta Falcons,24,10,365,0,422,1,2019,TRUE,Atlanta Falcons,Tennessee Titans,ATL,TEN,2,181,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,89.5,93.25,4,47.75,0,33.7551,-84.401,36.1992,-86.8045,216.8657158,7,10
167,2019_04_WAS_NYG_Connelly,2019_NYG_57_Connelly,2019_04_WAS_NYG,NYG,WAS,REG,4,WAS,away,NYG,WAS,85,43737,756,756,756,Half2,4,1,WAS 15,10,(12:36) (Shotgun) 7-D.Haskins scrambles left guard to WAS 24 for 9 yards (27-D.Baker). NYG-57-R.Connelly was injured during the play.,R,Connelly,NYG,57,non contact,knee,AFP,2019,NYG,LB,LB,57,,Ryan Connelly,Ryan,Connelly,10/23/95,74,236,Wisconsin,0,REG,Ryan,3200434f-4e42-0471-5698-932c94d6c8cb,2019,4,Sun,9/29/19,13:00:00,New York Giants,Washington Redskins,24,3,389,4,176,4,2019,FALSE,New York Giants,Washington Redskins,NYG,WAS,3,162,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,78.75,78.75,6.75,36.75,0,40.8137,-74.0829,39.0267,-77.4441,216.708229,7,6
168,2019_04_WAS_NYG_Moreau,2019_WAS_31_Moreau,2019_04_WAS_NYG,NYG,WAS,REG,4,NYG,home,WAS,NYG,89,43737,552,552,552,Half2,4,3,NYG 11,11,(9:12) (Shotgun) 8-D.Jones pass short right to 22-W.Gallman Jr pushed ob at NYG 32 for 21 yards (22-D.Everett). WAS-31-F.Moreau was injured during the play.,F,Moreau,WAS,31,contact,unknown,tackler,2019,WAS,DB,CB,31,Active,Fabian Moreau,Fabian,Moreau,04/09/1994 00:00,72,204,UCLA,2,REG,Fabian,32004d4f-5209-5343-5b58-7df71cf62da8,2017,4,Sun,9/29/19,13:00:00,New York Giants,Washington Redskins,24,3,389,4,176,4,2019,FALSE,New York Giants,Washington Redskins,NYG,WAS,3,162,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,78.75,78.75,6.75,36.75,0,40.8137,-74.0829,39.0267,-77.4441,216.708229,7,6
169,2019_05_ARI_CIN_Erickson,2019_CIN_12_Erickson,2019_05_ARI_CIN,CIN,ARI,REG,5,CIN,home,ARI,CIN,68,43744,705,705,2505,Half1,2,3,CIN 32,5,"(11:45) (Shotgun) 14-A.Dalton pass incomplete short left to 12-A.Erickson. Cincinnati challenged the incomplete pass ruling, and the play was REVERSED. (Shotgun) 14-A.Dalton pass short left to 12-A.Erickson to CIN 39 for 7 yards (27-K.Peterson). CIN-12-A.Erickson was injured during the play.",A,Erickson,CIN,12,contact,head,pass reciever,2019,CIN,WR,WR,12,Active,Alex Erickson,Alex,Erickson,11/06/1992 00:00,72,195,Wisconsin,3,REG,Alex,32004552-4909-0697-7ef2-dee5ba714d1b,2016,5,Sun,10/06/2019 00:00,13:00:00,Arizona Cardinals,Cincinnati Bengals,26,23,514,0,370,0,2019,TRUE,Cincinnati Bengals,Arizona Cardinals,CIN,ARI,2,189,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,73.75,73.75,4,64.75,25,39.0964,-84.5164,33.5276,-112.2626,1585.318338,6,7
170,2019_05_ATL_HOU_Kazee,2019_ATL_27_Kazee,2019_05_ATL_HOU,HOU,ATL,REG,5,HOU,home,ATL,ATL,18,43744,813,1713,1713,Half2,3,1,ATL 18,10,(13:33) 25-D.Johnson right tackle to ATL 12 for 6 yards (45-D.Jones). ATL-27-D.Kazee was injured during the play. His return is Probable.,D,Kazee,ATL,27,contact,unknown,AFP,2019,ATL,DB,SS,27,Active,Damontae Kazee,Damontae,Kazee,06/05/1993 00:00,71,190,San Diego State,2,REG,Damontae,32004b41-5a18-6981-c93f-66c4120885e7,2017,5,Sun,10/06/2019 00:00,13:00:00,Houston Texans,Atlanta Falcons,53,32,592,1,373,1,2019,FALSE,Houston Texans,Atlanta Falcons,HOU,ATL,1,196,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,89,94,7,52.5,0,29.6849,-95.4106,33.7551,-84.401,705.056373,7,7
171,2019_05_BAL_PIT_Andrews,2019_BAL_89_Andrews,2019_05_BAL_PIT,PIT,BAL,REG,5,BAL,away,PIT,BAL,99,43744,434,434,434,Half2,4,1,BAL 1,10,(7:14) (Shotgun) 8-L.Jackson pass incomplete short left to 89-M.Andrews (39-M.Fitzpatrick). BAL-89-M.Andrews was injured during the play.,M,Andrews,BAL,89,contact,upper body,pass receiver,2019,BAL,TE,TE,89,Active,Mark Andrews,Mark,Andrews,09/06/1995 00:00,76,255,Oklahoma,1,DIV,Mark,3200414e-4470-1433-75dd-307507e53173,2018,5,Sun,10/06/2019 00:00,13:00:00,Baltimore Ravens,Pittsburgh Steelers,26,23,277,3,269,2,2019,TRUE,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,3,183,Kentucky Bluegrass,Grass,Heinz Field,FALSE,69.5,69.75,2.75,73.5,24.75,40.4467,-80.0158,39.3972,-76.8352,183.4708413,6,7
172,2019_05_BAL_PIT_Jefferson,2019_BAL_23_Jefferson,2019_05_BAL_PIT,PIT,BAL,REG,5,PIT,home,BAL,PIT,65,43744,581,581,581,Half2,4,2,PIT 35,8,"(9:41) (Shotgun) 6-D.Hodges pass deep right intended for 88-N.Vannett INTERCEPTED by 29-E.Thomas at BAL 44. 29-E.Thomas to PIT 35 for 21 yards (66-D.DeCastro). BAL-23-T.Jefferson was injured during the play. PENALTY on BAL-23-T.Jefferson, Defensive Holding, 5 yards, enforced at PIT 35 - No Play.",T,Jefferson,BAL,23,non contact,knee,AFP,2019,BAL,DB,SS,23,,Tony Jefferson,Tony,Jefferson,1/27/92,71,211,Oklahoma,6,DIV,Tony,32004a45-4642-3538-6240-81dc1df4c32e,2013,5,Sun,10/06/2019 00:00,13:00:00,Baltimore Ravens,Pittsburgh Steelers,26,23,277,3,269,2,2019,TRUE,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,3,183,Kentucky Bluegrass,Grass,Heinz Field,FALSE,69.5,69.75,2.75,73.5,24.75,40.4467,-80.0158,39.3972,-76.8352,183.4708413,6,7
173,2019_05_BAL_PIT_Rudolph,2019_PIT_2_Rudolph,2019_05_BAL_PIT,PIT,BAL,REG,5,PIT,home,BAL,PIT,88,43744,459,1359,1359,Half2,3,3,PIT 12,11,"(7:39) (Shotgun) 2-M.Rudolph pass short middle to 13-J.Washington to PIT 38 for 26 yards (99-M.Judon) [29-E.Thomas]. PIT-2-M.Rudolph was injured during the play. PENALTY on BAL-29-E.Thomas, Roughing the Passer, 15 yards, enforced at PIT 38.",M,Rudolph,PIT,2,contact,head,passer,2019,PIT,QB,QB,2,,Mason Rudolph,Mason,Rudolph,6/17/95,77,235,Oklahoma State,1,REG,Mason,32005255-4432-1216-a9be-28502c0847e4,2018,5,Sun,10/06/2019 00:00,13:00:00,Baltimore Ravens,Pittsburgh Steelers,26,23,277,3,269,2,2019,TRUE,Pittsburgh Steelers,Baltimore Ravens,PIT,BAL,3,183,Kentucky Bluegrass,Grass,Heinz Field,FALSE,69.5,69.75,2.75,73.5,24.75,40.4467,-80.0158,39.3972,-76.8352,183.4708413,6,7
174,2019_05_BUF_TEN_Ford,2019_BUF_70_Ford,2019_05_BUF_TEN,TEN,BUF,REG,5,BUF,away,TEN,BUF,60,43744,300,1200,1200,Half2,3,2,BUF 40,5,"(5:00) 20-F.Gore right tackle to 50 for 10 yards (31-K.Byard). BUF-70-C.Ford was injured during the play. His return is Questionable. PENALTY on BUF-70-C.Ford, Offensive Holding, 10 yards, enforced at BUF 42.",C,Ford,BUF,70,contact,head,run blocker,2019,BUF,OL,T,70,Active,Cody Ford,Cody,Ford,12/28/96,75,329,Oklahoma,0,WC,Cody,3200464f-5207-6987-5f02-57664dbea176,2019,5,Sun,10/06/2019 00:00,13:00:00,Buffalo Bills,Tennessee Titans,14,7,313,1,252,0,2019,TRUE,Tennessee Titans,Buffalo Bills,TEN,BUF,3,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,77.5,79,2.25,72.5,73.5,36.1992,-86.8045,42.7738,-78.7875,623.2406526,7,7
175,2019_05_BUF_TEN_Oliver,2019_BUF_91_Oliver,2019_05_BUF_TEN,TEN,BUF,REG,5,TEN,home,BUF,TEN,74,43744,289,289,289,Half2,4,2,TEN 26,4,(4:49) 22-D.Henry left end to TEN 25 for -1 yards (91-E.Oliver; 98-S.Lotulelei). BUF-91-E.Oliver was injured during the play. His return is Questionable.,E,Oliver,BUF,91,contact,unknown,tackler,2019,BUF,DL,DT,91,Active,Ed Oliver,Ed,Oliver,12/12/1997 00:00,73,287,Houston,0,WC,Ed,32004f4c-4929-0385-df1c-0f8e40559b5a,2019,5,Sun,10/06/2019 00:00,13:00:00,Buffalo Bills,Tennessee Titans,14,7,313,1,252,0,2019,TRUE,Tennessee Titans,Buffalo Bills,TEN,BUF,3,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,77.5,79,2.25,72.5,73.5,36.1992,-86.8045,42.7738,-78.7875,623.2406526,7,7
176,2019_05_BUF_TEN_Poyer,2019_BUF_21_Poyer,2019_05_BUF_TEN,TEN,BUF,REG,5,TEN,home,BUF,TEN,66,43744,503,503,503,Half2,4,3,TEN 34,1,"(8:23) 22-D.Henry right end to TEN 44 for 10 yards (57-L.Alexander). BUF-21-J.Poyer was injured during the play. His return is Questionable. PENALTY on BUF-57-L.Alexander, Horse Collar Tackle, 15 yards, enforced at TEN 44.",J,Poyer,BUF,21,contact,upper body,tackler,2019,BUF,DB,FS,21,Active,Jordan Poyer,Jordan,Poyer,4/25/91,72,191,Oregon State,6,WC,Jordan,3200504f-5917-7981-49e3-4504d10369fb,2013,5,Sun,10/06/2019 00:00,13:00:00,Buffalo Bills,Tennessee Titans,14,7,313,1,252,0,2019,TRUE,Tennessee Titans,Buffalo Bills,TEN,BUF,3,165,Bermuda Grass,Grass,Nissan Stadium,FALSE,77.5,79,2.25,72.5,73.5,36.1992,-86.8045,42.7738,-78.7875,623.2406526,7,7
177,2019_05_CHI_LV_Hicks,2019_CHI_96_Hicks,2019_05_CHI_LV,LV,CHI,REG,5,LV,home,CHI,CHI,28,43744,647,1547,3347,Half1,1,1,CHI 28,10,(10:47) 28-J.Jacobs left tackle to CHI 28 for no gain (97-N.Williams). CHI-96-A.Hicks was injured during the play. His return is Doubtful.,A,Hicks,CHI,96,contact,knee,run defender,2019,CHI,DL,DT,96,Active,Akiem Hicks,Akiem,Hicks,11/16/89,76,352,"Regina, Can.",7,REG,Akiem,32004849-4334-0209-678c-b8e5cd3a13ab,2012,5,Sun,10/06/2019 00:00,13:00:00,Oakland Raiders,Chicago Bears,24,21,398,2,236,2,2019,FALSE,Oakland Raiders,Chicago Bears,LV,CHI,2,174,Bermuda Grass,Grass,Oakland Coliseum,FALSE,58.75,58.75,14.25,65.25,0,37.7567,-122.1931,42.256,-87.8954,1829.005174,7,7
